ID	age	sex	n_babies	observer	year	pop_size	weight
400	3	m	1	3	2012	147	6.124809602402021
404	4	f	1	19	2012	147	5.665336314844045
414	3	f	1	8	2012	147	6.905287312049514
416	1	f	1	9	2012	147	4.641496340936215
417	3	f	2	5	2012	147	6.218732198057128
418	8	f	2	12	2012	147	NA
421	7	m	2	9	2012	147	7.703979352010886
422	12	f	2	1	2012	147	9.181038329922304
431	7	m	1	8	2012	147	7.70060717405964
435	4	m	2	5	2012	147	5.086977466277629
440	14	m	2	11	2012	147	10.850373358040553
453	9	f	0	17	2012	147	7.779303914131211
459	6	f	1	6	2012	147	6.610069113635614
460	5	m	2	19	2012	147	6.298598083828083
462	6	f	2	10	2012	147	6.501778404646797
468	2	m	2	2	2012	147	5.6306688993783265
471	8	f	0	8	2012	147	7.014749782494181
475	10	f	2	10	2012	147	8.500977825113491
477	0	m	1	5	2012	147	6.386408345783679
484	9	m	0	4	2012	147	8.269913879552014
490	7	m	2	16	2012	147	6.4908833733143805
499	13	f	0	16	2012	147	10.68225823899136
502	2	m	1	13	2012	147	4.2078020052579825
507	7	f	0	17	2012	147	7.302456635055225
509	1	f	1	14	2012	147	3.6721336838012433
517	12	m	1	2	2012	147	NA
519	13	f	0	18	2012	147	8.999307066358961
527	2	f	0	2	2012	147	5.605997391310164
537	2	f	0	12	2012	147	5.085772452793121
538	4	f	1	19	2012	147	5.494225199745559
540	0	f	1	2	2012	147	3.8854728937437337
541	1	m	0	4	2012	147	5.8256505760107
542	5	m	2	14	2012	147	6.1712709554489615
547	5	f	1	8	2012	147	NA
548	2	m	2	2	2012	147	5.75687387123572
559	7	f	2	10	2012	147	5.154417635754257
560	1	m	1	1	2012	147	5.010368126640315
565	2	f	2	3	2012	147	4.658069200311054
574	3	f	2	11	2012	147	5.125491961130001
578	1	m	1	6	2012	147	NA
579	7	m	2	1	2012	147	7.526923007266178
585	12	f	1	14	2012	147	NA
591	0	m	0	16	2012	147	6.163785004808226
592	8	f	0	10	2012	147	8.293609208205742
599	7	f	1	16	2012	147	7.659927237981935
600	10	m	1	15	2012	147	9.75538360497127
602	6	f	0	8	2012	147	6.132256742071672
607	3	f	0	9	2012	147	6.7605405512730385
608	4	f	0	10	2012	147	5.581245865787441
610	6	m	2	12	2012	147	7.587303515366484
614	15	m	2	10	2012	147	10.119869823083556
615	4	m	1	3	2012	147	4.7969032003541665
616	1	m	0	8	2012	147	4.606203694548772
629	1	f	1	11	2012	147	3.0168631759192674
631	10	f	0	15	2012	147	9.166189242534736
638	2	m	0	17	2012	147	4.8533948619498455
639	11	f	2	12	2012	147	8.787966061045912
640	9	m	0	7	2012	147	8.062078857407936
643	13	m	2	19	2012	147	NA
646	3	m	1	20	2012	147	4.483117628309734
650	8	m	0	12	2012	147	7.995314856487553
651	13	f	1	14	2012	147	9.694454838692813
658	9	m	2	2	2012	147	8.694575208708974
660	5	m	0	10	2012	147	6.849883826769656
661	7	f	1	14	2012	147	7.480413158318575
670	2	m	0	20	2012	147	8.171143330229322
673	1	m	2	13	2012	147	4.771975529395383
683	6	m	0	15	2012	147	7.26070552813763
684	4	m	1	11	2012	147	6.528446757419638
685	6	m	2	7	2012	147	7.4541610483153224
688	3	m	1	7	2012	147	5.10081543400605
689	1	m	2	17	2012	147	4.758400377274731
691	7	m	0	11	2012	147	7.525292296086576
692	4	m	0	13	2012	147	8.219996498185136
708	5	m	2	15	2012	147	7.1485437865583075
713	7	m	2	14	2012	147	7.649315569143029
715	3	m	2	20	2012	147	3.6532879301067895
716	7	m	2	4	2012	147	8.353655756019318
722	2	m	1	18	2012	147	5.362664193286083
724	6	f	1	13	2012	147	6.272696869787191
729	13	f	2	5	2012	147	8.327784837159413
731	0	f	1	14	2012	147	6.38112495335877
741	11	f	2	7	2012	147	9.674374728828592
743	11	f	0	3	2012	147	8.724353338345574
755	7	f	1	10	2012	147	7.715368701552682
756	6	m	1	13	2012	147	7.003092375297908
768	8	m	0	8	2012	147	7.719723789651041
771	5	m	0	12	2012	147	7.227445394351617
777	2	f	2	7	2012	147	5.219984212134391
782	3	m	2	14	2012	147	6.081535067221053
783	6	f	2	10	2012	147	6.901310547086528
785	12	f	2	3	2012	147	8.800525158029812
786	0	f	0	4	2012	147	4.899866344944167
787	7	f	1	19	2012	147	6.436354982241024
795	0	f	2	18	2012	147	4.907341134606495
799	12	m	0	3	2012	147	9.688736050393503
800	4	m	0	8	2012	147	6.47489506415593
818	11	m	2	20	2012	147	10.092920149571187
823	2	f	1	6	2012	147	4.6003751014096
824	0	f	0	4	2012	147	2.6499241270134313
827	0	m	0	19	2012	147	4.149909587222182
829	9	f	1	2	2012	147	NA
837	7	m	2	12	2012	147	7.4128173026640125
839	4	m	1	12	2012	147	NA
844	4	f	1	7	2012	147	5.936391856423958
847	1	f	0	3	2012	147	3.7564712159088387
848	9	m	1	14	2012	147	8.749080063079159
860	1	f	1	17	2012	147	5.235492133187443
861	9	m	1	15	2012	147	NA
865	7	m	0	18	2012	147	8.524575056674566
866	1	f	2	13	2012	147	4.999951247081806
871	2	f	2	4	2012	147	NA
875	8	m	2	7	2012	147	7.877077507915848
879	4	f	0	11	2012	147	4.919304553195655
880	15	f	0	3	2012	147	9.563300400403284
888	1	f	1	10	2012	147	4.985961554468753
889	2	m	1	20	2012	147	5.039969334250461
896	7	m	2	3	2012	147	NA
5	10	f	1	19	2013	134	8.146060149629088
8	3	f	2	5	2013	134	5.695467463985901
9	3	m	0	6	2013	134	NA
19	11	m	1	14	2013	134	9.201213539380651
23	5	f	2	2	2013	134	NA
33	1	m	1	19	2013	134	3.9619883287461675
34	1	m	2	15	2013	134	4.033368749278573
36	3	m	2	13	2013	134	6.0444906740667115
41	9	m	2	3	2013	134	9.191557951688715
43	7	f	2	19	2013	134	7.605487453496479
45	4	f	0	15	2013	134	4.843243088574909
49	4	m	0	1	2013	134	7.682030040385971
54	4	f	1	15	2013	134	5.327814121501095
59	4	f	0	2	2013	134	6.02393543009863
64	0	f	2	13	2013	134	NA
65	1	f	2	15	2013	134	3.680351562820941
80	0	m	2	12	2013	134	4.75421667614577
82	3	m	0	12	2013	134	5.383103823394935
87	2	m	1	7	2013	134	4.743683852880478
89	3	f	0	9	2013	134	5.511555636285779
92	9	m	1	18	2013	134	8.2385071568654
97	5	m	1	2	2013	134	6.122788672808638
102	1	m	2	8	2013	134	5.41524461500936
106	11	f	0	20	2013	134	9.437794122699895
108	7	f	1	12	2013	134	6.675946257431492
109	3	m	2	19	2013	134	4.9057036185289675
110	3	f	2	14	2013	134	3.980914297070076
112	2	f	2	3	2013	134	6.299397320715917
114	0	m	1	16	2013	134	4.391819965829351
118	1	m	1	10	2013	134	4.944167319068455
123	1	f	2	2	2013	134	4.637303226426513
126	4	f	1	11	2013	134	5.6741143820070405
129	6	f	2	3	2013	134	7.415254195843468
133	2	f	1	13	2013	134	4.068280496687909
142	9	f	2	4	2013	134	8.204910871228325
147	5	m	1	13	2013	134	7.985529771425828
154	3	m	1	3	2013	134	5.163969231930736
155	11	m	1	11	2013	134	8.371189427455175
158	9	m	0	7	2013	134	7.729832378276339
159	12	m	2	3	2013	134	8.856478422550941
167	9	f	2	4	2013	134	8.347233156651138
168	3	m	2	19	2013	134	NA
172	6	f	1	10	2013	134	6.3563890004497035
174	5	f	2	3	2013	134	5.618981154626353
181	1	f	0	8	2013	134	5.294251948259835
190	13	m	0	10	2013	134	10.555644747218633
192	1	m	0	16	2013	134	4.024702915383856
193	6	f	0	4	2013	134	6.034308043107016
197	2	m	2	18	2013	134	6.250810274612098
199	3	m	2	9	2013	134	NA
200	5	m	1	20	2013	134	5.96164702073708
209	0	f	0	16	2013	134	3.7273225488734583
217	2	m	0	5	2013	134	5.467791681830586
219	5	f	2	6	2013	134	6.7543763442944185
220	1	f	0	1	2013	134	4.298006820971672
222	2	m	1	7	2013	134	4.839304749569422
225	5	f	2	9	2013	134	7.123147889891027
228	9	m	1	17	2013	134	7.000010717086548
233	2	f	2	6	2013	134	4.682021691874523
235	13	f	2	18	2013	134	8.42702577604541
237	3	m	2	1	2013	134	4.024747624623902
245	1	f	1	19	2013	134	4.6717560798139495
254	13	f	2	20	2013	134	10.126235689695472
255	6	f	0	7	2013	134	5.873613934042638
266	11	m	0	15	2013	134	9.451371456020857
270	5	f	2	2	2013	134	6.508398097351134
277	3	f	0	20	2013	134	4.999809429098334
284	14	f	1	5	2013	134	9.757017603876822
288	5	f	2	20	2013	134	6.753293794642853
293	0	m	2	19	2013	134	4.8220339071517495
299	16	f	2	7	2013	134	NA
306	6	m	1	2	2013	134	6.860641404010193
308	2	f	1	7	2013	134	NA
313	1	f	2	11	2013	134	5.3978397574745784
320	8	m	2	10	2013	134	7.139083004409909
322	11	f	2	2	2013	134	NA
340	8	f	2	12	2013	134	NA
342	2	m	1	1	2013	134	NA
344	1	f	2	9	2013	134	4.2028874124197415
346	5	m	1	4	2013	134	4.79785659700675
348	1	f	1	17	2013	134	4.899264238499241
352	10	f	1	19	2013	134	8.326367158070033
356	14	m	1	20	2013	134	9.412097108042747
360	8	m	2	15	2013	134	8.33115167215373
361	1	f	2	18	2013	134	3.731630748968253
364	12	f	0	18	2013	134	8.607382584054388
367	6	f	1	18	2013	134	5.801721378778266
375	8	f	2	14	2013	134	7.937619081978919
377	8	f	0	7	2013	134	7.797889615202345
385	0	m	0	19	2013	134	NA
389	1	m	2	3	2013	134	5.5940322203555475
391	1	f	2	2	2013	134	NA
395	3	f	0	1	2013	134	5.090875252817703
397	6	f	0	10	2013	134	5.328210077322167
399	11	f	2	11	2013	134	9.120134540440363
400	4	m	0	10	2013	134	6.786122355882911
404	5	f	2	12	2013	134	5.931146697489163
414	4	f	2	17	2013	134	7.000451213617622
416	2	f	0	3	2013	134	5.265045710507516
417	4	f	0	7	2013	134	6.3700738576486184
418	9	f	2	13	2013	134	8.80844594770918
421	8	m	0	9	2013	134	7.459274231554942
422	13	f	0	11	2013	134	9.136521154126534
431	8	m	2	13	2013	134	NA
435	5	m	0	4	2013	134	5.349485052771729
444	0	f	1	13	2013	134	5.182861559066866
453	10	f	1	17	2013	134	7.9562609676445515
459	7	f	1	8	2013	134	7.078807963427262
460	6	m	0	14	2013	134	6.979993061933769
462	7	f	2	4	2013	134	7.193708858302337
468	3	m	2	10	2013	134	5.868381175529464
471	9	f	0	1	2013	134	NA
475	11	f	2	14	2013	134	8.60708943120696
477	1	m	1	9	2013	134	6.434376966445458
484	10	m	2	20	2013	134	8.127512280127808
490	8	m	2	6	2013	134	6.761285292574259
491	0	m	1	6	2013	134	3.4068761609759393
492	0	f	1	8	2013	134	3.712031038030273
499	14	f	1	2	2013	134	11.139872642051046
502	3	m	1	15	2013	134	4.587561161627724
503	0	m	0	1	2013	134	NA
507	8	f	1	6	2013	134	7.944274053425004
509	2	f	2	11	2013	134	4.1666372965323015
517	13	m	1	13	2013	134	10.932865816082067
527	3	f	2	2	2013	134	5.5770061019386885
537	3	f	2	16	2013	134	5.383067630257537
538	5	f	0	11	2013	134	5.788455003977068
541	2	m	1	7	2013	134	5.9905612205388055
542	6	m	2	6	2013	134	6.90394548794799
547	6	f	0	4	2013	134	5.7710811921231215
548	3	m	1	18	2013	134	5.714219403814249
559	8	f	1	17	2013	134	NA
560	2	m	0	2	2013	134	5.309466546422009
562	0	f	2	16	2013	134	3.8970311557896657
565	3	f	0	16	2013	134	5.134080778308186
574	4	f	2	11	2013	134	5.301249790482119
578	2	m	0	13	2013	134	4.880729749549233
579	8	m	0	18	2013	134	8.604083717577602
585	13	f	1	10	2013	134	NA
591	1	m	2	16	2013	134	6.448150386572134
592	9	f	2	8	2013	134	NA
599	8	f	1	6	2013	134	8.348601752790525
600	11	m	0	20	2013	134	9.923860993668015
602	7	f	2	7	2013	134	6.073079615681214
608	5	f	1	20	2013	134	5.484078089801177
610	7	m	0	11	2013	134	7.791733465784958
614	16	m	2	1	2013	134	10.554314922509189
615	5	m	2	12	2013	134	5.217990357036705
616	2	m	1	7	2013	134	4.321770117182155
631	11	f	1	15	2013	134	9.894371748927188
638	3	m	1	18	2013	134	5.531597411289509
639	12	f	2	1	2013	134	9.818784515655764
640	10	m	1	16	2013	134	8.397819559807555
643	14	m	1	6	2013	134	10.0597540737794
646	4	m	2	9	2013	134	4.6667582993695245
650	9	m	1	18	2013	134	8.229890995408352
651	14	f	2	11	2013	134	9.844980159669113
658	10	m	0	9	2013	134	8.934203415461205
660	6	m	2	8	2013	134	7.031441414804493
661	8	f	1	10	2013	134	8.140357515522293
670	3	m	2	17	2013	134	7.826094571643414
684	5	m	2	19	2013	134	6.837691791312168
685	7	m	2	9	2013	134	8.392019606998632
688	4	m	0	11	2013	134	5.464679904372436
689	2	m	2	18	2013	134	5.447136446750309
691	8	m	2	18	2013	134	7.731577739843664
708	6	m	2	13	2013	134	7.152752223402408
713	8	m	1	20	2013	134	7.463875127623243
715	4	m	0	2	2013	134	4.793876414176399
716	8	m	1	12	2013	134	9.08891221165215
722	3	m	1	6	2013	134	NA
724	7	f	1	16	2013	134	6.40269539141614
729	14	f	0	6	2013	134	8.512210830050849
731	1	f	1	12	2013	134	7.04430955659031
734	0	m	0	13	2013	134	3.638041183250379
739	0	m	1	9	2013	134	4.370398935567205
741	12	f	1	6	2013	134	10.163624849463377
749	0	f	2	4	2013	134	3.552332445495489
755	8	f	2	1	2013	134	NA
756	7	m	2	19	2013	134	7.34280029491124
763	0	f	2	1	2013	134	3.4732360047078155
768	9	m	0	5	2013	134	7.532021100625739
777	3	f	1	10	2013	134	6.105951088482146
781	0	m	0	15	2013	134	3.5535321212117625
783	7	f	2	18	2013	134	7.309444369898112
785	13	f	2	20	2013	134	9.281006981866785
786	1	f	1	3	2013	134	5.023813924708568
787	8	f	0	17	2013	134	6.580206061748385
795	1	f	0	5	2013	134	4.78308735764456
799	13	m	1	1	2013	134	9.32389452460344
800	5	m	1	8	2013	134	7.1676766153408
818	12	m	2	6	2013	134	10.09255288320248
823	3	f	1	3	2013	134	5.185138110458981
824	1	f	1	1	2013	134	2.9568722517678605
827	1	m	0	19	2013	134	4.696813115094208
829	10	f	0	11	2013	134	8.758017195048373
837	8	m	2	6	2013	134	7.663414799422241
839	5	m	1	16	2013	134	5.665051013211148
844	5	f	2	10	2013	134	6.408403498449835
847	2	f	0	10	2013	134	4.155521160299944
848	10	m	0	16	2013	134	8.92420658683971
853	0	f	0	13	2013	134	4.343008031114386
860	2	f	2	11	2013	134	5.451825756848824
861	10	m	1	12	2013	134	10.078333480168052
865	8	m	2	4	2013	134	8.504435612490592
866	2	f	0	7	2013	134	5.494338009006309
871	3	f	0	1	2013	134	6.368376178238124
875	9	m	2	20	2013	134	8.246052183070242
879	5	f	2	10	2013	134	NA
888	2	f	2	6	2013	134	4.99079237177305
889	3	m	1	9	2013	134	5.105948027348317
896	8	m	1	11	2013	134	8.33295850360595
5	11	f	1	7	2014	158	8.407889419019332
8	4	f	2	18	2014	158	6.436127618686095
9	4	m	2	15	2014	158	6.408646634755696
19	12	m	2	5	2014	158	9.945249095399216
23	6	f	1	1	2014	158	7.194982303818225
24	0	f	2	10	2014	158	3.7696561009886658
33	2	m	0	11	2014	158	NA
34	2	m	0	1	2014	158	4.822923385992599
36	4	m	0	13	2014	158	6.451107999252896
41	10	m	1	2	2014	158	9.717683986471988
43	8	f	0	3	2014	158	8.109049753922207
49	5	m	2	9	2014	158	7.81481940785897
54	5	f	2	14	2014	158	6.168909705840991
59	5	f	1	18	2014	158	6.6765279741614005
64	1	f	1	10	2014	158	4.415462026478387
65	2	f	2	8	2014	158	4.44122960015129
67	0	m	2	3	2014	158	4.29351957717982
80	1	m	0	8	2014	158	5.542292822458274
82	4	m	1	15	2014	158	5.668671183566652
87	3	m	1	10	2014	158	5.339020174393292
89	4	f	0	11	2014	158	6.025240899177126
92	10	m	1	15	2014	158	8.604879163824172
97	6	m	0	5	2014	158	NA
102	2	m	0	7	2014	158	NA
103	0	m	1	6	2014	158	6.5181997639603475
106	12	f	0	14	2014	158	NA
108	8	f	0	12	2014	158	7.127126494207888
109	4	m	0	10	2014	158	5.643243660000106
110	4	f	1	4	2014	158	5.189835238001533
112	3	f	1	8	2014	158	NA
114	1	m	0	4	2014	158	5.416557733380126
118	2	m	0	18	2014	158	5.802536236921158
123	2	f	2	2	2014	158	5.0785037865147835
126	5	f	1	3	2014	158	6.142524371069023
129	7	f	2	15	2014	158	7.77004577900047
133	3	f	2	11	2014	158	4.634559739042276
138	0	m	2	13	2014	158	3.937792204896898
142	10	f	1	15	2014	158	8.619451835466712
154	4	m	1	4	2014	158	5.560058511497879
155	12	m	2	13	2014	158	NA
158	10	m	2	17	2014	158	8.158811723881232
159	13	m	2	20	2014	158	9.154766505489285
167	10	f	0	15	2014	158	8.663261350944097
170	0	f	0	18	2014	158	4.6223205574948585
172	7	f	2	3	2014	158	6.394094305486739
174	6	f	0	17	2014	158	5.979155864988382
181	2	f	2	9	2014	158	5.166667186394013
190	14	m	1	17	2014	158	10.863434851129623
192	2	m	0	13	2014	158	4.168483923970304
193	7	f	2	20	2014	158	6.487454944299075
197	3	m	0	5	2014	158	6.232056339511484
199	4	m	1	18	2014	158	5.723175191460293
200	6	m	2	13	2014	158	6.606164380188109
208	0	m	0	11	2014	158	3.7027638569339807
209	1	f	0	3	2014	158	3.9021091310218465
213	0	m	2	19	2014	158	4.566330421782593
217	3	m	2	4	2014	158	NA
219	6	f	1	4	2014	158	6.704453872464606
220	2	f	0	2	2014	158	4.539373110246267
222	3	m	1	9	2014	158	5.439837625860396
225	6	f	1	17	2014	158	NA
228	10	m	1	10	2014	158	7.575679594603635
233	3	f	1	11	2014	158	5.181818723544565
235	14	f	2	10	2014	158	9.245702957137501
237	4	m	0	9	2014	158	4.622199598130219
245	2	f	0	13	2014	158	5.170068972931005
246	0	f	2	8	2014	158	3.7333363483017794
254	14	f	1	7	2014	158	NA
255	7	f	2	8	2014	158	6.348326855309551
266	12	m	2	19	2014	158	9.836627745758927
270	6	f	0	3	2014	158	6.800773195740247
277	4	f	1	16	2014	158	5.6690050060726005
284	15	f	1	20	2014	158	10.56616647208603
288	6	f	1	18	2014	158	7.5714590910945985
306	7	m	0	3	2014	158	NA
308	3	f	2	15	2014	158	4.347425979470011
313	2	f	0	8	2014	158	5.707599870851058
320	9	m	1	4	2014	158	7.751396014334899
322	12	f	1	17	2014	158	9.746992797445689
332	0	f	1	2	2014	158	2.8072952855469087
340	9	f	0	11	2014	158	8.046342030839474
342	3	m	0	6	2014	158	5.259532273405835
344	2	f	0	18	2014	158	5.032018308813307
346	6	m	1	13	2014	158	5.747080718018382
348	2	f	2	20	2014	158	5.680214247720676
352	11	f	1	16	2014	158	8.578603238658308
356	15	m	0	11	2014	158	10.497832064518633
360	9	m	2	14	2014	158	8.717096253657793
364	13	f	1	18	2014	158	8.886449117871791
367	7	f	2	13	2014	158	6.418291457948119
375	9	f	2	3	2014	158	8.233131927485907
377	9	f	0	7	2014	158	8.4206589832691
385	1	m	0	13	2014	158	3.296369081930754
388	0	m	0	9	2014	158	4.617589772318189
389	2	m	2	3	2014	158	5.672264314239259
391	2	f	0	14	2014	158	4.611630904229756
395	4	f	1	3	2014	158	5.76573699670287
397	7	f	0	7	2014	158	6.12208969521106
399	12	f	1	15	2014	158	9.353151346276755
400	5	m	2	11	2014	158	6.923722533835762
404	6	f	1	16	2014	158	6.6648720640071
416	3	f	0	3	2014	158	5.974888733161474
417	5	f	2	18	2014	158	6.852482071726407
418	10	f	0	7	2014	158	9.27594376266776
419	0	f	2	3	2014	158	4.468376574187323
421	9	m	0	7	2014	158	8.2505382237969
422	14	f	2	16	2014	158	9.847724549109174
431	9	m	1	4	2014	158	8.114403923199056
435	6	m	2	7	2014	158	5.885693744975178
444	1	f	2	12	2014	158	NA
453	11	f	1	19	2014	158	8.394647979776888
459	8	f	2	19	2014	158	7.341183342376991
460	7	m	1	13	2014	158	NA
462	8	f	1	6	2014	158	7.217840588728483
468	4	m	2	18	2014	158	6.066927372541118
471	10	f	0	20	2014	158	7.612671720897844
477	2	m	1	8	2014	158	7.362782330735879
484	11	m	2	11	2014	158	8.875006563220094
490	9	m	1	4	2014	158	7.079718275005732
491	1	m	1	12	2014	158	3.9955320623276
492	1	f	2	20	2014	158	3.7575808433564593
502	4	m	2	3	2014	158	4.896794641914288
503	1	m	1	17	2014	158	5.429502655148922
507	9	f	1	9	2014	158	8.15944759984929
509	3	f	2	16	2014	158	4.665457982726994
517	14	m	1	12	2014	158	11.3832210840623
527	4	f	2	7	2014	158	6.032870475860339
537	4	f	0	10	2014	158	6.358131634439798
538	6	f	1	3	2014	158	6.61300490586739
541	3	m	2	19	2014	158	6.692755217145154
542	7	m	1	17	2014	158	NA
547	7	f	0	14	2014	158	6.053683810069036
548	4	m	0	15	2014	158	5.811059966983776
559	9	f	2	8	2014	158	6.46937484610914
560	3	m	0	11	2014	158	6.096981850244976
562	1	f	2	3	2014	158	3.949112059278714
565	4	f	0	9	2014	158	5.732437326657675
574	5	f	2	8	2014	158	5.460838083105394
578	3	m	1	6	2014	158	5.331126702050429
579	9	m	1	19	2014	158	8.893159024900605
585	14	f	0	4	2014	158	10.291796851564007
591	2	m	1	2	2014	158	6.892347232316196
592	10	f	1	8	2014	158	9.131579739185458
599	9	f	2	6	2014	158	8.685066233885896
600	12	m	0	12	2014	158	10.003396937926276
602	8	f	0	10	2014	158	6.63775119525653
608	6	f	0	17	2014	158	6.144653335243632
615	6	m	1	11	2014	158	5.0270618873474415
616	3	m	1	7	2014	158	NA
631	12	f	0	8	2014	158	NA
638	4	m	0	2	2014	158	NA
639	13	f	2	18	2014	158	NA
640	11	m	1	7	2014	158	8.781592924074708
643	15	m	0	7	2014	158	10.240851645531176
646	5	m	1	8	2014	158	5.8953797624257325
650	10	m	2	14	2014	158	8.507854247865449
658	11	m	1	9	2014	158	9.29965799284705
660	7	m	0	14	2014	158	7.233157197357889
661	9	f	1	18	2014	158	NA
670	4	m	2	17	2014	158	8.713852110254338
682	0	f	2	14	2014	158	4.4789289456254515
684	6	m	1	12	2014	158	NA
685	8	m	1	18	2014	158	8.672192552030667
688	5	m	0	5	2014	158	6.194376114235059
689	3	m	0	10	2014	158	5.58829966181051
691	9	m	2	7	2014	158	NA
702	0	m	1	5	2014	158	3.9797470981482927
708	7	m	2	4	2014	158	7.5157252596548005
715	5	m	2	15	2014	158	4.667053295002323
716	9	m	1	18	2014	158	9.189235870219392
722	4	m	0	13	2014	158	6.289814462595674
724	8	f	2	11	2014	158	6.704235851934488
729	15	f	2	10	2014	158	9.242081370681504
731	2	f	2	9	2014	158	7.213554584192813
734	1	m	1	1	2014	158	4.229413540470931
739	1	m	0	12	2014	158	4.911169123861285
740	0	f	1	18	2014	158	4.471080171832007
741	13	f	1	6	2014	158	NA
746	0	m	0	8	2014	158	5.097486310923745
749	1	f	2	4	2014	158	3.87716250736351
755	9	f	2	3	2014	158	8.309491018172347
756	8	m	2	10	2014	158	NA
763	1	f	1	11	2014	158	3.558319707610371
768	10	m	0	19	2014	158	8.094072922569637
777	4	f	2	13	2014	158	5.917262251974777
781	1	m	0	2	2014	158	4.353438487943774
786	2	f	1	10	2014	158	NA
787	9	f	0	14	2014	158	7.0253864140782545
795	2	f	1	1	2014	158	5.811731789583706
799	14	m	1	13	2014	158	9.889182419521022
800	6	m	0	15	2014	158	7.493274973848184
801	0	f	1	2	2014	158	6.13106395439682
818	13	m	1	10	2014	158	10.547001628777705
823	4	f	1	15	2014	158	5.545474261713764
824	2	f	2	4	2014	158	3.918958873675502
827	2	m	0	3	2014	158	5.287826013603538
829	11	f	1	8	2014	158	8.9109691232514
837	9	m	1	16	2014	158	NA
839	6	m	1	4	2014	158	6.356531309071547
844	6	f	0	8	2014	158	6.802272720215395
847	3	f	0	15	2014	158	4.657320337566801
848	11	m	1	19	2014	158	9.419305369995097
853	1	f	2	16	2014	158	4.6940025726285395
860	3	f	0	15	2014	158	6.150332650506369
861	11	m	2	7	2014	158	10.168179781339
865	9	m	1	3	2014	158	8.91146240495714
866	3	f	0	2	2014	158	6.344867024861144
871	4	f	2	13	2014	158	6.7038480761911705
875	10	m	2	7	2014	158	9.21129212104804
879	6	f	0	13	2014	158	6.234453080502934
888	3	f	1	14	2014	158	5.615234528815168
896	9	m	0	8	2014	158	8.810788431735983
8	5	f	2	19	2015	141	6.720046534202223
9	5	m	2	1	2015	141	6.967766716829318
19	13	m	2	18	2015	141	10.413777766170023
23	7	f	0	15	2015	141	8.104549863283575
24	1	f	1	10	2015	141	3.9468297615657324
29	0	m	0	7	2015	141	4.007036561829284
32	0	f	1	19	2015	141	5.070464345735823
33	3	m	1	1	2015	141	4.239402162163332
34	3	m	1	15	2015	141	5.213868416755192
36	5	m	0	19	2015	141	NA
41	11	m	1	8	2015	141	10.704091149120371
43	9	f	1	9	2015	141	8.357318701232009
49	6	m	2	20	2015	141	8.8464765120324
50	0	m	0	20	2015	141	5.5680221896216775
54	6	f	0	8	2015	141	6.337066652105808
59	6	f	0	9	2015	141	7.099660192332328
64	2	f	1	7	2015	141	4.806144047541936
65	3	f	2	15	2015	141	4.900482741687152
67	1	m	2	19	2015	141	5.483634762807049
80	2	m	0	17	2015	141	5.971870849379815
82	5	m	1	2	2015	141	6.052995620488235
87	4	m	0	7	2015	141	6.282100007620374
89	5	f	0	20	2015	141	6.287646544842697
92	11	m	0	19	2015	141	9.468593767133669
97	7	m	2	13	2015	141	6.728409835867051
102	3	m	0	19	2015	141	5.978763244120532
103	1	m	2	9	2015	141	6.476547493824994
106	13	f	0	7	2015	141	10.248318067645338
108	9	f	0	9	2015	141	7.63536855536183
109	5	m	1	11	2015	141	6.059077219768498
110	5	f	0	17	2015	141	5.3172531199279796
112	4	f	0	4	2015	141	6.481729377112732
114	2	m	1	17	2015	141	5.056095924428023
118	3	m	0	5	2015	141	5.891249901561884
123	3	f	1	5	2015	141	5.664459400911043
126	6	f	0	12	2015	141	6.643601866125428
129	8	f	1	17	2015	141	8.275953639534958
133	4	f	0	15	2015	141	5.252705744609174
138	1	m	0	9	2015	141	4.580527251945473
142	11	f	0	13	2015	141	9.235199804711772
154	5	m	2	17	2015	141	6.054740135659864
155	13	m	0	5	2015	141	9.247169046550328
159	14	m	1	16	2015	141	9.986340603634082
160	0	m	1	19	2015	141	4.943353617909121
170	1	f	2	6	2015	141	5.411841915083054
172	8	f	1	20	2015	141	7.102974619813629
181	3	f	1	1	2015	141	5.788769412509614
190	15	m	0	19	2015	141	11.50548673715552
194	0	m	1	3	2015	141	3.772572516294828
197	4	m	0	19	2015	141	6.793288511023188
199	5	m	1	17	2015	141	6.517592189983478
200	7	m	0	19	2015	141	6.82254136186339
208	1	m	1	20	2015	141	4.231503009235185
209	2	f	0	4	2015	141	4.746802452122088
213	1	m	1	2	2015	141	5.239218759712162
217	4	m	2	16	2015	141	6.510625070273447
219	7	f	0	19	2015	141	7.048832404148568
220	3	f	0	6	2015	141	5.854121083352207
222	4	m	1	11	2015	141	6.008679674072571
225	7	f	1	5	2015	141	NA
228	11	m	2	4	2015	141	7.829021472832027
233	4	f	0	20	2015	141	5.723531103544507
235	15	f	1	5	2015	141	10.290963614287032
237	5	m	2	13	2015	141	4.836088869194985
245	3	f	0	12	2015	141	5.900525060733362
246	1	f	2	9	2015	141	NA
253	0	m	1	6	2015	141	3.815498563990183
254	15	f	2	7	2015	141	11.532356786842522
255	8	f	2	5	2015	141	7.311813543638272
266	13	m	1	17	2015	141	10.127946822681173
270	7	f	2	6	2015	141	7.051356172318649
277	5	f	2	2	2015	141	6.249055370204772
288	7	f	2	16	2015	141	7.440808754854812
306	8	m	2	2	2015	141	7.719421403793804
308	4	f	1	1	2015	141	5.3116304436235415
